x,y,t0,t1,Nx,Ny
21.0702732351,15.5208180576,1.0535136618,1.0539388004,21.0787760083,15.5248410332
21.0787760083,15.5248410332,1.0539388004,1.0540831958,21.0816639161,15.5262069977
21.0816639161,15.5262069977,1.0540831958,1.0543203484,21.0864069685,15.5284499830
21.0864069685,15.5284499830,1.0543203484,1.0552554264,21.1051085274,15.5372884530
21.1051085274,15.5372884530,1.0552554264,1.0560437711,21.1208754211,15.5447331892
21.1208754211,15.5447331892,1.0560437711,1.0563787103,21.1275742058,15.5478943080
21.1275742058,15.5478943080,1.0563787103,1.0567352161,21.1347043230,15.5512577377
21.1347043230,15.5512577377,1.0567352161,1.0570381499,21.1407629978,15.5541147462
21.1407629978,15.5541147462,1.0570381499,1.0575869398,21.1517387964,15.5592881200
21.1517387964,15.5592881200,1.0575869398,1.0576425809,21.1528516178,15.5598124732
21.1528516178,15.5598124732,1.0576425809,1.0578867846,21.1577356926,15.5621134471
21.1577356926,15.5621134471,1.0578867846,1.0585463254,21.1709265081,15.5683248930
21.1709265081,15.5683248930,1.0585463254,1.0589353057,21.1787061146,15.5719862060
21.1787061146,15.5719862060,1.0589353057,1.0595907903,21.1918158057,15.5781525914
21.1918158057,15.5781525914,1.0595907903,1.0604013373,21.2080267465,15.5857717655
21.2080267465,15.5857717655,1.0604013373,1.0610696483,21.2213929662,15.5920489734
21.2213929662,15.5920489734,1.0610696483,1.0616771578,21.2335431557,15.5977512189
21.2335431557,15.5977512189,1.0616771578,1.0620927030,21.2418540599,15.6016495111
21.2418540599,15.6016495111,1.0620927030,1.0627884675,21.2557693495,15.6081727165
21.2557693495,15.6081727165,1.0627884675,1.0637400777,21.2748015549,15.6170867899
21.2748015549,15.6170867899,1.0637400777,1.0645629177,21.2912583546,15.6247873256
21.2912583546,15.6247873256,1.0645629177,1.0650615083,21.3012301660,15.6294500837
21.3012301660,15.6294500837,1.0650615083,1.0651146884,21.3022937679,15.6299472707
21.3022937679,15.6299472707,1.0651146884,1.0653588001,21.3071760012,15.6322291369
21.3071760012,15.6322291369,1.0653588001,1.0655602609,21.3112052175,15.6341118697
21.3112052175,15.6341118697,1.0655602609,1.0663183262,21.3263665245,15.6411926603
21.3263665245,15.6411926603,1.0663183262,1.0668575120,21.3371502403,15.6462254856
21.3371502403,15.6462254856,1.0668575120,1.0675021761,21.3500435219,15.6522390421
21.3500435219,15.6522390421,1.0675021761,1.0677660182,21.3553203644,15.6546990161
21.3553203644,15.6546990161,1.0677660182,1.0679785657,21.3595713132,15.6566802297
21.3595713132,15.6566802297,1.0679785657,1.0685495388,21.3709907753,15.6620001913
21.3709907753,15.6620001913,1.0685495388,1.0691100069,21.3822001379,15.6672191037
21.3822001379,15.6672191037,1.0691100069,1.0700370521,21.4007410416,15.6758445775
21.4007410416,15.6758445775,1.0700370521,1.0709790923,21.4195818461,15.6846007653
21.4195818461,15.6846007653,1.0709790923,1.0713105291,21.4262105816,15.6876793330
21.4262105816,15.6876793330,1.0713105291,1.0714066850,21.4281337004,15.6885722769
21.4281337004,15.6885722769,1.0714066850,1.0721247417,21.4424948349,15.6952375256
21.4424948349,15.6952375256,1.0721247417,1.0721262236,21.4425244723,15.6952512755
21.4425244723,15.6952512755,1.0721262236,1.0727131430,21.4542628605,15.7006954244
21.4542628605,15.7006954244,1.0727131430,1.0733436684,21.4668733674,15.7065402152
21.4668733674,15.7065402152,1.0733436684,1.0739411571,21.4788231420,15.7120750974
21.4788231420,15.7120750974,1.0739411571,1.0741113960,21.4822279198,15.7136514648
21.4822279198,15.7136514648,1.0741113960,1.0743789123,21.4875782466,15.7161280103
21.4875782466,15.7161280103,1.0743789123,1.0745407306,21.4908146124,15.7176257036
21.4908146124,15.7176257036,1.0745407306,1.0746810498,21.4936209969,15.7189242024
21.4936209969,15.7189242024,1.0746810498,1.0753170108,21.5063402166,15.7248068477
21.5063402166,15.7248068477,1.0753170108,1.0758769061,21.5175381230,15.7299825370
21.5175381230,15.7299825370,1.0758769061,1.0764109417,21.5282188337,15.7349162568
21.5282188337,15.7349162568,1.0764109417,1.0768251001,21.5365020023,15.7387405211
21.5365020023,15.7387405211,1.0768251001,1.0772424850,21.5448497003,15.7425928427
21.5448497003,15.7425928427,1.0772424850,1.0772817602,21.5456352047,15.7429552500
21.5456352047,15.7429552500,1.0772817602,1.0776559213,21.5531184270,15.7464070029
21.5531184270,15.7464070029,1.0776559213,1.0780101975,21.5602039492,15.7496740200
21.5602039492,15.7496740200,1.0780101975,1.0781268188,21.5625363753,15.7507491886
21.5625363753,15.7507491886,1.0781268188,1.0787965607,21.5759312140,15.7569211171
21.5759312140,15.7569211171,1.0787965607,1.0790837710,21.5816754193,15.7595664955
21.5816754193,15.7595664955,1.0790837710,1.0799296987,21.5985939746,15.7673532036
21.5985939746,15.7673532036,1.0799296987,1.0800662039,21.6013240776,15.7686090538
21.6013240776,15.7686090538,1.0800662039,1.0810365748,21.6207314970,15.7775311162
21.6207314970,15.7775311162,1.0810365748,1.0811371652,21.6227433034,15.7784554538
21.6227433034,15.7784554538,1.0811371652,1.0813273800,21.6265476009,15.7802030867
21.6265476009,15.7802030867,1.0813273800,1.0815977740,21.6319554795,15.7826867562
21.6319554795,15.7826867562,1.0815977740,1.0824295926,21.6485918526,15.7903227376
21.6485918526,15.7903227376,1.0824295926,1.0825635828,21.6512716557,15.7915521018
21.6512716557,15.7915521018,1.0825635828,1.0833347999,21.6666959988,15.7986245550
21.6666959988,15.7986245550,1.0833347999,1.0835869223,21.6717384458,15.8009353550
21.6717384458,15.8009353550,1.0835869223,1.0839106572,21.6782131441,15.8039015801
21.6782131441,15.8039015801,1.0839106572,1.0839280680,21.6785613604,15.8040610772
21.6785613604,15.8040610772,1.0839280680,1.0847301620,21.6946032402,15.8114056183
21.6946032402,15.8114056183,1.0847301620,1.0850353465,21.7007069301,15.8141984143
21.7007069301,15.8141984143,1.0850353465,1.0854304510,21.7086090192,15.8178126998
21.7086090192,15.8178126998,1.0854304510,1.0859267870,21.7185357406,15.8223508067
21.7185357406,15.8223508067,1.0859267870,1.0863487175,21.7269743490,15.8262066695
21.7269743490,15.8262066695,1.0863487175,1.0865367608,21.7307352165,15.8279245534
21.7307352165,15.8279245534,1.0865367608,1.0869034976,21.7380699522,15.8312738866
21.7380699522,15.8312738866,1.0869034976,1.0877836502,21.7556730036,15.8393066556
21.7556730036,15.8393066556,1.0877836502,1.0885900451,21.7718009030,15.8466594710
21.7718009030,15.8466594710,1.0885900451,1.0895140796,21.7902815924,15.8550769440
21.7902815924,15.8550769440,1.0895140796,1.0903621743,21.8072434868,15.8627951307
21.8072434868,15.8627951307,1.0903621743,1.0905293943,21.8105878868,15.8643160872
21.8105878868,15.8643160872,1.0905293943,1.0909383361,21.8187667214,15.8680344559
21.8187667214,15.8680344559,1.0909383361,1.0918965951,21.8379319019,15.8767410300
21.8379319019,15.8767410300,1.0918965951,1.0924423230,21.8488464606,15.8816953149
21.8488464606,15.8816953149,1.0924423230,1.0928823504,21.8576470071,15.8856878485
21.8576470071,15.8856878485,1.0928823504,1.0932228918,21.8644578362,15.8887763803
21.8644578362,15.8887763803,1.0932228918,1.0936990589,21.8739811778,15.8930930207
21.8739811778,15.8930930207,1.0936990589,1.0937740428,21.8754808567,15.8937725728
21.8754808567,15.8937725728,1.0937740428,1.0944773057,21.8895461141,15.9001432506
21.8895461141,15.9001432506,1.0944773057,1.0950448114,21.9008962277,15.9052805330
21.9008962277,15.9052805330,1.0950448114,1.0959474926,21.9189498517,15.9134453192
21.9189498517,15.9134453192,1.0959474926,1.0961152463,21.9223049260,15.9149617602
21.9223049260,15.9149617602,1.0961152463,1.0970703758,21.9414075160,15.9235904687
21.9414075160,15.9235904687,1.0970703758,1.0974936230,21.9498724595,15.9274111971
21.9498724595,15.9274111971,1.0974936230,1.0975372484,21.9507449685,15.9278049101
21.9507449685,15.9278049101,1.0975372484,1.0976388615,21.9527772309,15.9287218790
21.9527772309,15.9287218790,1.0976388615,1.0983986777,21.9679735543,15.9355752783
21.9679735543,15.9355752783,1.0983986777,1.0989175328,21.9783506567,15.9402519368
21.9783506567,15.9402519368,1.0989175328,1.0997301047,21.9946020936,15.9475705779
21.9946020936,15.9475705779,1.0997301047,1.1002536187,22.0050723745,15.9522822469
22.0050723745,15.9522822469,1.1002536187,1.1002862405,22.0057248097,15.9525757547
22.0057248097,15.9525757547,1.1002862405,1.1008518159,22.0170363176,15.9576627149
22.0170363176,15.9576627149,1.1008518159,1.1010661269,22.0213225371,15.9595894586
22.0213225371,15.9595894586,1.1010661269,1.1019157468,22.0383149353,15.9672233705
22.0383149353,15.9672233705,1.1019157468,1.1020632853,22.0412657064,15.9685482821
22.0412657064,15.9685482821,1.1020632853,1.1024010799,22.0480215977,15.9715808930
22.0480215977,15.9715808930,1.1024010799,1.1028985275,22.0579705500,15.9760447402
22.0579705500,15.9760447402,1.1028985275,1.1035627622,22.0712552435,15.9820013932
22.0712552435,15.9820013932,1.1035627622,1.1044247718,22.0884954366,15.9897250534
22.0884954366,15.9897250534,1.1044247718,1.1044670087,22.0893401746,15.9901033077
22.0893401746,15.9901033077,1.1044670087,1.1052263697,22.1045273947,15.9969007529
22.1045273947,15.9969007529,1.1052263697,1.1055456875,22.1109137501,15.9997574143
22.1109137501,15.9997574143,1.1055456875,1.1062257333,22.1245146653,16.0058378006
22.1245146653,16.0058378006,1.1062257333,1.1069449385,22.1388987709,16.0122632860
22.1388987709,16.0122632860,1.1069449385,1.1077000503,22.1540010059,16.0190039988
22.1540010059,16.0190039988,1.1077000503,1.1081713913,22.1634278263,16.0232086636
22.1634278263,16.0232086636,1.1081713913,1.1086935630,22.1738712592,16.0278641765
22.1738712592,16.0278641765,1.1086935630,1.1088945604,22.1778912089,16.0296554780
22.1778912089,16.0296554780,1.1088945604,1.1089146504,22.1782930071,16.0298344983
22.1782930071,16.0298344983,1.1089146504,1.1097246204,22.1944924090,16.0370487428
22.1944924090,16.0370487428,1.1097246204,1.1103338582,22.2066771644,16.0424707809
22.2066771644,16.0424707809,1.1103338582,1.1103603839,22.2072076788,16.0427067677
22.2072076788,16.0427067677,1.1103603839,1.1108858536,22.2177170719,16.0473801733
22.2177170719,16.0473801733,1.1108858536,1.1115467491,22.2309349815,16.0532541046
22.2309349815,16.0532541046,1.1115467491,1.1118750097,22.2375001936,16.0561700078
22.2375001936,16.0561700078,1.1118750097,1.1119508531,22.2390170622,16.0568435635
22.2390170622,16.0568435635,1.1119508531,1.1122660417,22.2453208342,16.0596420965
22.2453208342,16.0596420965,1.1122660417,1.1130965786,22.2619315713,16.0670116052
22.2619315713,16.0670116052,1.1130965786,1.1133585224,22.2671704475,16.0693344508
22.2671704475,16.0693344508,1.1133585224,1.1134573853,22.2691477052,16.0702109613
22.2691477052,16.0702109613,1.1134573853,1.1142428742,22.2848574840,16.0771715705
22.2848574840,16.0771715705,1.1142428742,1.1146384161,22.2927683223,16.0806743289
22.2927683223,16.0806743289,1.1146384161,1.1155090992,22.3101819833,16.0883792317
22.3101819833,16.0883792317,1.1155090992,1.1162001281,22.3240025612,16.0944889318
22.3240025612,16.0944889318,1.1162001281,1.1166583643,22.3331672851,16.0985377728
22.3331672851,16.0985377728,1.1166583643,1.1168659640,22.3373192793,16.1003713720
22.3373192793,16.1003713720,1.1168659640,1.1175133026,22.3502660512,16.1060861442
22.3502660512,16.1060861442,1.1175133026,1.1180481954,22.3609639071,16.1108050714
22.3609639071,16.1108050714,1.1180481954,1.1189543349,22.3790866981,16.1187926801
22.3790866981,16.1187926801,1.1189543349,1.1190759247,22.3815184933,16.1198638675
22.3815184933,16.1198638675,1.1190759247,1.1197300535,22.3946010699,16.1256241064
22.3946010699,16.1256241064,1.1197300535,1.1203490075,22.4069801509,16.1310706574
22.4069801509,16.1310706574,1.1203490075,1.1206116318,22.4122326368,16.1333804897
22.4122326368,16.1333804897,1.1206116318,1.1214240207,22.4284804134,16.1405212427
22.4284804134,16.1405212427,1.1214240207,1.1217518893,22.4350377858,16.1434012802
22.4350377858,16.1434012802,1.1217518893,1.1221140005,22.4422800102,16.1465808595
22.4422800102,16.1465808595,1.1221140005,1.1222126374,22.4442527481,16.1474467304
22.4442527481,16.1474467304,1.1222126374,1.1231334110,22.4626682205,16.1555249257
22.4626682205,16.1555249257,1.1231334110,1.1238011608,22.4760232157,16.1613779708
22.4760232157,16.1613779708,1.1238011608,1.1242952049,22.4859040982,16.1657055593
22.4859040982,16.1657055593,1.1242952049,1.1251425230,22.5028504592,16.1731219744
22.5028504592,16.1731219744,1.1251425230,1.1260392977,22.5207859533,16.1809634539
22.5207859533,16.1809634539,1.1260392977,1.1265079910,22.5301598193,16.1850585508
22.5301598193,16.1850585508,1.1265079910,1.1270610447,22.5412208945,16.1898879018
22.5412208945,16.1898879018,1.1270610447,1.1272222518,22.5444450367,16.1912950116
22.5444450367,16.1912950116,1.1272222518,1.1277320276,22.5546405518,16.1957429215
22.5546405518,16.1957429215,1.1277320276,1.1285439595,22.5708791894,16.2028218471
22.5708791894,16.2028218471,1.1285439595,1.1290634483,22.5812689659,16.2073476145
22.5812689659,16.2073476145,1.1290634483,1.1300599559,22.6011991172,16.2160215980
22.6011991172,16.2160215980,1.1300599559,1.1307633058,22.6152661156,16.2221378471
22.6152661156,16.2221378471,1.1307633058,1.1312555848,22.6251116970,16.2264157057
22.6251116970,16.2264157057,1.1312555848,1.1320384876,22.6407697527,16.2332140653
22.6407697527,16.2332140653,1.1320384876,1.1322826000,22.6456519998,16.2353325686
22.6456519998,16.2353325686,1.1322826000,1.1323317052,22.6466341033,16.2357586507
22.6466341033,16.2357586507,1.1323317052,1.1332277057,22.6645541139,16.2435289491
22.6645541139,16.2435289491,1.1332277057,1.1339850753,22.6797015067,16.2500907513
22.6797015067,16.2500907513,1.1339850753,1.1339943571,22.6798871412,16.2501711320
22.6798871412,16.2501711320,1.1339943571,1.1348259218,22.6965184360,16.2573690721
22.6965184360,16.2573690721,1.1348259218,1.1352594683,22.7051893665,16.2611190644
22.7051893665,16.2611190644,1.1352594683,1.1356647818,22.7132956352,16.2646231525
22.7132956352,16.2646231525,1.1356647818,1.1361725203,22.7234504052,16.2690104262
22.7234504052,16.2690104262,1.1361725203,1.1368138251,22.7362765028,16.2745481376
22.7362765028,16.2745481376,1.1368138251,1.1368432567,22.7368651342,16.2748021826
22.7368651342,16.2748021826,1.1368432567,1.1370621886,22.7412437726,16.2766916685
22.7412437726,16.2766916685,1.1370621886,1.1371930047,22.7438600934,16.2778204440
22.7438600934,16.2778204440,1.1371930047,1.1379451133,22.7589022662,16.2843068617
22.7589022662,16.2843068617,1.1379451133,1.1386637940,22.7732758808,16.2904997015
22.7732758808,16.2904997015,1.1386637940,1.1395352096,22.7907041928,16.2980017227
22.7907041928,16.2980017227,1.1395352096,1.1398005195,22.7960103900,16.3002842688
22.7960103900,16.3002842688,1.1398005195,1.1401656747,22.8033134932,16.3034246648
22.8033134932,16.3034246648,1.1401656747,1.1402839928,22.8056798550,16.3044419344
22.8056798550,16.3044419344,1.1402839928,1.1405849869,22.8116997381,16.3070291763
22.8116997381,16.3070291763,1.1405849869,1.1411846211,22.8236924229,16.3121807252
22.8236924229,16.3121807252,1.1411846211,1.1415674614,22.8313492271,16.3154678830
22.8313492271,16.3154678830,1.1415674614,1.1422419171,22.8448383411,16.3212553557
22.8448383411,16.3212553557,1.1422419171,1.1430974231,22.8619484623,16.3285898686
22.8619484623,16.3285898686,1.1430974231,1.1439693012,22.8793860244,16.3360572137
22.8793860244,16.3360572137,1.1439693012,1.1441118543,22.8822370852,16.3372774099
22.8822370852,16.3372774099,1.1441118543,1.1448198905,22.8963978091,16.3433349012
22.8963978091,16.3433349012,1.1448198905,1.1449060826,22.8981216515,16.3440719619
22.8981216515,16.3440719619,1.1449060826,1.1456924852,22.9138497042,16.3507933509
22.9138497042,16.3507933509,1.1456924852,1.1459586817,22.9191736340,16.3530671332
22.9191736340,16.3530671332,1.1459586817,1.1465053933,22.9301078665,16.3577347819
22.9301078665,16.3577347819,1.1465053933,1.1472793211,22.9455864228,16.3643372192
22.9455864228,16.3643372192,1.1472793211,1.1475868403,22.9517368051,16.3669590255
22.9517368051,16.3669590255,1.1475868403,1.1483649178,22.9672983554,16.3735884336
22.9672983554,16.3735884336,1.1483649178,1.1483912740,22.9678254790,16.3738128886
22.9678254790,16.3738128886,1.1483912740,1.1489182808,22.9783656168,16.3782995366
22.9783656168,16.3782995366,1.1489182808,1.1493556375,22.9871127509,16.3820208431
22.9871127509,16.3820208431,1.1493556375,1.1494465828,22.9889316559,16.3827944224
22.9889316559,16.3827944224,1.1494465828,1.1495312242,22.9906244832,16.3835143066
22.9906244832,16.3835143066,1.1495312242,1.1498382738,22.9967654763,16.3861251967
22.9967654763,16.3861251967,1.1498382738,1.1506673237,23.0133464744,16.3931700250
23.0133464744,16.3931700250,1.1506673237,1.1508938495,23.0178769894,16.3950937257
23.0178769894,16.3950937257,1.1508938495,1.1509193764,23.0183875272,16.3953104728
23.0183875272,16.3953104728,1.1509193764,1.1518591347,23.0371826949,16.4032853634
23.0371826949,16.4032853634,1.1518591347,1.1526838826,23.0536776529,16.4102769864
23.0536776529,16.4102769864,1.1526838826,1.1532466778,23.0649335566,16.4150440570
23.0649335566,16.4150440570,1.1532466778,1.1532468450,23.0649368991,16.4150454721
23.0649368991,16.4150454721,1.1532468450,1.1537440608,23.0748812167,16.4192544271
23.0748812167,16.4192544271,1.1537440608,1.1540599795,23.0811995897,16.4219274085
23.0811995897,16.4219274085,1.1540599795,1.1540620520,23.0812410395,16.4219449405
23.0812410395,16.4219449405,1.1540620520,1.1549921413,23.0998428267,16.4298085940
23.0998428267,16.4298085940,1.1549921413,1.1550891015,23.1017820306,16.4306278682
23.1017820306,16.4306278682,1.1550891015,1.1555611169,23.1112223373,16.4346148633
23.1112223373,16.4346148633,1.1555611169,1.1558791081,23.1175821621,16.4372995993
23.1175821621,16.4372995993,1.1558791081,1.1568070754,23.1361415076,16.4451284594
23.1361415076,16.4451284594,1.1568070754,1.1568229717,23.1364594344,16.4452624949
